"mr-4 href","mt-2 src","company-name","ml-2","mt-3","text-blue-600","text-blue-600 href","detail-label","detail-label 2","detail-label 3","font-medium","font-medium href","after:inline-block","after:inline-block 2","after:inline-block 3","after:inline-block 4","after:inline-block 5","detail-label 4","my-1","after:inline-block 6","text-blue-600 3","text-blue-600 href 3","font-medium 2","font-medium href 2","after:inline-block 7","after:inline-block 8","after:inline-block 9","after:inline-block 10","after:inline-block 11","after:inline-block 12","rounded-md 2","font-medium 3","font-medium href 3","after:inline-block 13","after:inline-block 14","after:inline-block 15","rounded-md 3","after:inline-block 18","after:inline-block 19"
"https://www.workatastartup.com/companies/morphoai","https://bookface-images.s3.amazonaws.com/small_logos/b6d184a7985bf94fb06fe3645712c7af87070512.png","MorphoAI","(X25)","Software tool for designing robots and machines","morpho.ai","https://www.workatastartup.com/companies/morphoai/website","5 people","Industrials","Manufacturing and Robotics","Founding Engineer","https://www.workatastartup.com/jobs/76272","London, England, GB","fulltime","US citizenship/visa not required","£50K - £110K GBP","1+ years","","","","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/vassar-robotics","https://bookface-images.s3.amazonaws.com/small_logos/298de1df0e98ea832138177668c9cea22705e3fb.png","Vassar Robotics","(X25)","Ultra-affordable robots that are practical and accessible today.","vassarrobotics.com","https://www.workatastartup.com/companies/vassar-robotics/website","San Francisco","3 people","Consumer","Hardware Engineer","https://www.workatastartup.com/jobs/77928","San Francisco, CA, US","fulltime","Will sponsor","$120K - $250K","1.00% - 10.00%","Consumer Electronics","Interview Process","Any (new grads ok)","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/third-chair","https://bookface-images.s3.amazonaws.com/small_logos/18cebff9bcd74859dde2e614ddfdcdaf32c2ffb3.png","Third Chair","(X25)","Agents for in-house legal teams","usethirdchair.com","https://www.workatastartup.com/companies/third-chair/website","2 people","B2B Software and Services","Legal","Software Engineer (Frontend)","https://www.workatastartup.com/jobs/77554","IN / Remote (IN)","fulltime","US citizenship/visa not required","₹2M - ₹3M INR","0.05% - 0.10%","","","3+ years","usethirdchair","https://x.com/usethirdchair","Senior Software Engineer (Backend)","https://www.workatastartup.com/jobs/77555","IN / Remote (IN)","fulltime","US citizenship/visa not required","₹3.8M - ₹5M INR","0.05% - 0.10%","3+ years","View job","","","","","","","",""
"https://www.workatastartup.com/companies/throxy","https://bookface-images.s3.amazonaws.com/small_logos/5384c6c535d7bcbaf2c4cee7af212ec06f70e79d.png","throxy","(X25)","Vertical AI agents that run the sales funnel on autopilot","throxy.com","https://www.workatastartup.com/companies/throxy/website","4 people","B2B Software and Services","Sales","Product & Operations Associate","https://www.workatastartup.com/jobs/78095","London, England, GB","fulltime","US citizenship/visa not required","$50K - $100K","1+ years","","Interview Process","US citizenship/visa not required","throxyai","https://x.com/throxyai","Founding Engineer (Full-Stack)","https://www.workatastartup.com/jobs/75804","London, England, GB","fulltime","$65K - $80K","3+ years","US citizenship/visa not required","$65K - $80K","View job","Founding Engineer (Backend)","https://www.workatastartup.com/jobs/76823","London, England, GB","fulltime","3+ years","View job","",""
"https://www.workatastartup.com/companies/claim-health","https://bookface-images.s3.amazonaws.com/small_logos/c286f38db8cc7695ccbc163189808ca1c0bcb7d3.png","Claim Health","(X25)","The first AI revenue platform for post-acute healthcare","claimhealth.com","https://www.workatastartup.com/companies/claim-health/website","2 people","Healthcare","","Founding Engineer","https://www.workatastartup.com/jobs/77337","New York, NY, US","fulltime","Will sponsor","$150K - $200K","1.00% - 2.00%","","","1+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/cua","https://bookface-images.s3.amazonaws.com/small_logos/482d9c63c12b9cc8259e1f66c9d39433b6cdc003.png","Cua","(X25)","Docker for Computer-use Agents","trycua.com","https://www.workatastartup.com/companies/cua/website","2 people","B2B Software and Services","Engineering, Product and Design","Founding Engineer, Infra","https://www.workatastartup.com/jobs/78131","Madrid, MD, ES / Madrid, Community of Madrid, ES","fulltime","US citizenship/visa not required","$40K - $70K","0.25% - 0.50%","","","1+ years","trycua","https://x.com/trycua","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/groundcontrol","https://bookface-images.s3.amazonaws.com/small_logos/aa0a54f0fef4c64097aee43f99b1b40bf7bda56a.png","GroundControl","(X25)","Vertical AI for highly-regulated manufacturing","rungroundcontrol.com","https://www.workatastartup.com/companies/groundcontrol/website","San Francisco","4 people","Industrials","Cloud Operations Engineer","https://www.workatastartup.com/jobs/75961","San Francisco, CA, US / St. John's, Newfoundland and Labrador, CA","fulltime","US citizenship/visa not required","$120K - $180K","6+ years","Aviation and Space","","","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/bloom-4","https://bookface-images.s3.amazonaws.com/small_logos/3577a0e8b2ab3aba26616432bba656fef491a245.png","Bloom","(X25)","Build and share mobile apps in seconds","bloom.diy","https://www.workatastartup.com/companies/bloom-4/website","2 people","B2B Software and Services","Engineering, Product and Design","Founding Engineer","https://www.workatastartup.com/jobs/77797","Zürich, ZH, CH / Remote","fulltime","US citizenship/visa not required","$100K - $150K","0.50% - 2.00%","","Interview Process","3+ years","CreateWithBloom","https://x.com/CreateWithBloom","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/cubic","https://bookface-images.s3.amazonaws.com/small_logos/8d4b717bddf685ac3a5f54298f79381c741a52c3.png","cubic","(X25)","AI-powered code review platform","cubic.dev","https://www.workatastartup.com/companies/cubic/website","London, United Kingdom","2 people","B2B Software and Services","Founding Product Engineer @ cubic (YC X25)","https://www.workatastartup.com/jobs/77373","London, England, GB","fulltime","US citizenship/visa not required","£70K - £120K GBP","0.10% - 1.00%","Engineering, Product and Design","","6+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/nao-labs","https://bookface-images.s3.amazonaws.com/small_logos/fc383861067e52763d4fc791adef3e3fa4e6164d.png","nao Labs","(X25)","Cursor for data teams.","getnao.io","https://www.workatastartup.com/companies/nao-labs/website","2 people","B2B Software and Services","Analytics","Founding AI engineer","https://www.workatastartup.com/jobs/78372","Paris, IDF, FR / Paris, Île-de-France, FR / Remote (FR; BE; IT; ES; DE; CH; AT; LU; DK; SE; PT; FI; NO; PL; CZ; GR)","fulltime","US citizenship/visa not required","€50K - €80K EUR","0.50% - 2.00%","","Interview Process","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/plexe","https://bookface-images.s3.amazonaws.com/small_logos/4911874a37ff01bfa27bb33e5f83f49e6970068e.png","Plexe","(X25)","Open-source agents to build predictive ML models from a prompt","plexe.ai","https://www.workatastartup.com/companies/plexe/website","2 people","B2B Software and Services","Engineering, Product and Design","Founding Engineer (Full-Stack)","https://www.workatastartup.com/jobs/77662","GB","fulltime","Will sponsor","$110K - $180K","0.25% - 0.75%","","Interview Process","3+ years","PlexeAI","https://x.com/PlexeAI","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/qfex","https://bookface-images.s3.amazonaws.com/small_logos/b2005304564bb67a368e45e33653755e6f1ff55d.png","QFEX","(X25)","24/7 Global Stock Exchange","qfex.com","https://www.workatastartup.com/companies/qfex/website","London, United Kingdom","5 people","Financial Technology and Services","Founding Backend Engineer","https://www.workatastartup.com/jobs/76806","London, England, GB","fulltime","US citizenship/visa not required","£50K - £150K GBP","0.25% - 0.75%","Banking and Exchange","Interview Process","3+ years","TradeQFEX","https://x.com/TradeQFEX","Head of Compliance/MLRO","https://www.workatastartup.com/jobs/77600","London, England, GB","fulltime","US citizenship/visa not required","£90K - £125K GBP","0.10% - 0.40%","3+ years","View job","","","","","","","",""
"https://www.workatastartup.com/companies/mentra","https://bookface-images.s3.amazonaws.com/small_logos/7244027171670b7caf312b35e16b9e5cfdd49164.png","Mentra","(W25)","Building the open source smart glasses operating system.","mentra.glass","https://www.workatastartup.com/companies/mentra/website","San Francisco","4 people","Consumer","Smart Glasses OS - Engineer - Wearables - iOS/AndroidTypescript Backend","https://www.workatastartup.com/jobs/72391","San Francisco, CA, US","fulltime","Will sponsor","$75K - $160K","0.20% - 5.00%","Virtual and Augmented Reality","Interview Process","Any (new grads ok)","MentraLabs","https://x.com/MentraLabs","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/fira","https://bookface-images.s3.amazonaws.com/small_logos/8180359e4edaaddd169f88aafc0eb2338fe0116f.png","Fira","(W25)","Agentic AI platform for investment firms","firaresearch.com","https://www.workatastartup.com/companies/fira/website","2 people","B2B Software and Services","Finance and Accounting","Founding AI Engineer, Fira","https://www.workatastartup.com/jobs/78223","London, England, GB","fulltime","US citizenship/visa not required","£80K - £120K GBP","0.50% - 2.50%","","","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/sammy-labs","https://bookface-images.s3.amazonaws.com/small_logos/9bdb570c43e3c58161a904790b035ac6647153c9.png","SAMMY Labs","(W25)","Live, AI-powered graph of every possible click path in your software","sammylabs.com","https://www.workatastartup.com/companies/sammy-labs/website","3 people","B2B Software and Services","","Founding Engineer","https://www.workatastartup.com/jobs/75908","England, GB","fulltime","US citizenship/visa not required","£50K - £160K GBP","0.10% - 1.00%","","","Any (new grads ok)","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/mercura","https://bookface-images.s3.amazonaws.com/small_logos/84ad3ef04aef30c103f98a1ef15865998e62738e.png","Mercura","(W25)","AI Quoting for distributors and manufacturers","mercura.ai","https://www.workatastartup.com/companies/mercura/website","14 people","B2B Software and Services","Sales","AI Engineer","https://www.workatastartup.com/jobs/74753","Munich, BY, DE / Munich, Bavaria, DE","fulltime","US citizenship/visa not required","€60K - €80K EUR","1+ years","","Interview Process","US citizenship/visa not required","","","Founder’s Associate / GTM Lead","https://www.workatastartup.com/jobs/78097","Munich, BY, DE / Munich, Bavaria, DE","fulltime","€55K - €90K EUR","1+ years","US citizenship/visa not required","€60K - €90K EUR","View job","(Senior) Full-Stack Engineer","https://www.workatastartup.com/jobs/78096","Munich, BY, DE / Munich, Bavaria, DE","fulltime","3+ years","View job","US citizenship/visa not required","€45K - €90K EUR"
"https://www.workatastartup.com/companies/browser-use","https://bookface-images.s3.amazonaws.com/small_logos/c098c79c1154d878f59439428e54fe98a83295a2.png","Browser Use","(W25)","Leading open-source web agent project with 50k stars in 3 months","browser-use.com","https://www.workatastartup.com/companies/browser-use/website","San Francisco","2 people","B2B Software and Services","Software Engineer","https://www.workatastartup.com/jobs/75884","San Francisco, CA, US","fulltime","Will sponsor","$130K - $200K","0.50% - 1.00%","","Interview Process","1+ years","browser_use","https://x.com/browser_use","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/paratus-health","https://bookface-images.s3.amazonaws.com/small_logos/fcaf4d4e89631a63bee94c1af531a630ac0f1858.png","Paratus Health","(W25)","AI-powered intake nurse","paratushealth.com","https://www.workatastartup.com/companies/paratus-health/website","2 people","Healthcare","","Founding Engineer","https://www.workatastartup.com/jobs/75300","Menlo Park, CA, US / Remote (US)","fulltime","Will sponsor","$100K - $200K","0.80% - 1.40%","","Interview Process","1+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/spott","https://bookface-images.s3.amazonaws.com/small_logos/5f49530f7f80f640f3de8119e00764c7ea777491.png","Spott","(W25)","AI agents for recruiting firms","spott.io","https://www.workatastartup.com/companies/spott/website","7 people","B2B Software and Services","Recruiting and Talent","Software Engineer Backend","https://www.workatastartup.com/jobs/77342","Leuven, Flanders, BE","fulltime","US citizenship/visa not required","€70K - €120K EUR","0.30% - 0.60%","","Interview Process","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/proception-inc","https://bookface-images.s3.amazonaws.com/small_logos/044a61892de93a1b3b4e729e7a83401954eae201.png","Proception Inc","(W25)","Making humanoids dexterous enough to thread a needle","proception.ai","https://www.workatastartup.com/companies/proception-inc/website","5 people","Industrials","Manufacturing and Robotics","🤖 Robotics Software Engineering - Real-Time Control & Embedded Systems","https://www.workatastartup.com/jobs/76499","Palo Alto, CA, US","fulltime","Will sponsor","$100K - $200K","0.40% - 1.00%","","Interview Process","Any (new grads ok)","proceptionAI","https://x.com/proceptionAI","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/optifye-ai","https://bookface-images.s3.amazonaws.com/small_logos/d86ffdce2296389239f29bc23023bc7867815208.png","Optifye.ai","(W25)","AI performance monitoring for factory workers","optifye.ai","https://www.workatastartup.com/companies/optifye-ai/website","San Francisco","8 people","B2B Software and Services","Founding Engineer","https://www.workatastartup.com/jobs/74288","New Delhi, DL, IN / New Delhi, Delhi, IN / Gurugram, HR, IN / Gurugram, Haryana, IN","fulltime","US citizenship/visa not required","₹2.4M - ₹4.8M INR","0.10% - 0.30%","","","1+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/afterquery","https://bookface-images.s3.amazonaws.com/small_logos/b76da7482464e997589bdd7af778cc8f800c3d13.png","AfterQuery","(W25)","Research lab investigating the boundaries of AI capabilities.","afterquery.com","https://www.workatastartup.com/companies/afterquery/website","San Francisco","3 people","B2B Software and Services","Founding Full Stack Engineer","https://www.workatastartup.com/jobs/74290","San Francisco, CA, US","fulltime","US citizenship/visa not required","$100K - $220K","0.50% - 1.50%","Infrastructure","Interview Process","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/fuseai","https://bookface-images.s3.amazonaws.com/small_logos/0d488feeded612915b232f0150073815825ea3aa.png","FuseAI","(W25)","The only sales software you will ever need.","tryfuse.ai","https://www.workatastartup.com/companies/fuseai/website","5 people","B2B Software and Services","Sales","Senior Software Engineer","https://www.workatastartup.com/jobs/75354","San Francisco, CA, US / Remote (IN; BR; AR)","fulltime","Will sponsor","$30K - $160K","0.25% - 2.00%","","Interview Process","1+ years","tryfuseai","https://x.com/tryfuseai?s=21&t=U8uO3G_ueNJiXtFN1o0qFg","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/infinite","https://bookface-images.s3.amazonaws.com/small_logos/eb918a1c2da0e7143351dc449810630e78b19bed.png","Infinite","(W25)","Global B2B Stablecoin Processor","infinite.dev","https://www.workatastartup.com/companies/infinite/website","San Francisco","2 people","Financial Technology and Services","Founding Engineer","https://www.workatastartup.com/jobs/72981","San Francisco, CA, US","fulltime","Will sponsor","$108K - $200K","0.25% - 1.00%","Payments","","6+ years","infinitedotdev","https://x.com/infinitedotdev","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/harper","https://bookface-images.s3.amazonaws.com/small_logos/48f09dfa8b59f8e987b3a43c44b0adcd865fe145.png","Harper","(W25)","AI-native commercial insurance brokerage","harperinsure.com","https://www.workatastartup.com/companies/harper/website","San Francisco","8 people","Financial Technology and Services","Data Scientist - Member of Technical Staff","https://www.workatastartup.com/jobs/76655","San Francisco, CA, US","fulltime","Will sponsor","$125K - $200K","0.10% - 0.50%","Insurance","","3+ years","","","Applied AI Engineer - Member of Technical Staff","https://www.workatastartup.com/jobs/76653","San Francisco, CA, US","fulltime","Will sponsor","$125K - $200K","0.10% - 0.50%","3+ years","View job","AI Context Engineer - Member of Technical Staff","https://www.workatastartup.com/jobs/76654","San Francisco, CA, US","fulltime","Will sponsor","View job","$125K - $200K","0.10% - 0.50%"
"https://www.workatastartup.com/companies/nitrode","https://bookface-images.s3.amazonaws.com/small_logos/514545bed169ad1eb626571d7e0d77375b33f656.png","Nitrode","(W25)","AI game development engine & platform","nitrode.com","https://www.workatastartup.com/companies/nitrode/website","4 people","Consumer","Gaming","Founding Engineer (Full-stack C++ / Game Engine)","https://www.workatastartup.com/jobs/74507","San Francisco, CA, US","fulltime","Will sponsor","$150K - $200K","1.00% - 3.00%","","","1+ years","GetNitrode","https://x.com/GetNitrode","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/confident-ai","https://bookface-images.s3.amazonaws.com/small_logos/2e739bf439400b44a89bc15e023cbe6bca3f9e00.png","Confident AI","(W25)","Open-Source Unit Testing for LLM Applications","confident-ai.com","https://www.workatastartup.com/companies/confident-ai/website","San Francisco","2 people","B2B Software and Services","Founding Fullstack (Infrastructure) Engineer","https://www.workatastartup.com/jobs/74057","San Francisco, CA, US / Remote","fulltime","Will sponsor","$100K - $200K","1.00% - 3.00%","Engineering, Product and Design","Interview Process","3+ years","confident_ai","https://x.com/confident_ai","Founding Open-Source Growth Engineer","https://www.workatastartup.com/jobs/74056","San Francisco, CA, US / Remote","fulltime","Will sponsor","$100K - $200K","1.00% - 3.00%","3+ years","View job","","","","","","","",""
"https://www.workatastartup.com/companies/gale","https://bookface-images.s3.amazonaws.com/small_logos/b4d879e54fc4f7ad192906cf1b7d462aa4f207b9.png","Gale","(W25)","AI Powered Immigration Firm","galevisa.com","https://www.workatastartup.com/companies/gale/website","San Francisco","3 people","B2B Software and Services","Founding Immigration Attorney","https://www.workatastartup.com/jobs/75805","US / AZ, US / San Francisco, CA, US / Remote (US)","fulltime","Will sponsor","$120K - $200K","0.10% - 1.00%","Legal","","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/pax-markets","https://bookface-images.s3.amazonaws.com/small_logos/05c8cff591b86d49ecb387cae532233ca6d248ee.png","PAX Markets","(W25)","Crypto exchange on a chip: faster and smaller than a datacenter.","pax.markets","https://www.workatastartup.com/companies/pax-markets/website","3 people","Financial Technology and Services","Banking and Exchange","Founding Software Engineer","https://www.workatastartup.com/jobs/76181","Redwood City, CA, US","fulltime","Will sponsor","$150K - $175K","0.50% - 1.00%","","","Any (new grads ok)","","","Founding Hardware Engineer","https://www.workatastartup.com/jobs/76180","Redwood City, CA, US","fulltime","Will sponsor","$150K - $175K","0.50% - 1.00%","Any (new grads ok)","View job","","","","","","","",""
"https://www.workatastartup.com/companies/hud","https://bookface-images.s3.amazonaws.com/small_logos/53fffc4904f866d9d44ba9a47862b594f1d45667.png","hud","(W25)","hud is building evals for the drop-in worker","hud.so","https://www.workatastartup.com/companies/hud/website","San Francisco","5 people","B2B Software and Services","Founding Member of Technical Staff","https://www.workatastartup.com/jobs/75447","Remote","fulltime","Will sponsor","$75K - $200K","Any (new grads ok)","Engineering, Product and Design","","","hud_evals","https://x.com/hud_evals","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/zeroentropy","https://bookface-images.s3.amazonaws.com/small_logos/6b2774c0442b4c923fff05f20dbced23d34ad02f.png","ZeroEntropy","(W25)","High accuracy search API over unstructured data.","zeroentropy.dev","https://www.workatastartup.com/companies/zeroentropy/website","2 people","B2B Software and Services","Infrastructure","Founding Engineer","https://www.workatastartup.com/jobs/74407","San Francisco, CA, US","fulltime","Will sponsor","$130K - $200K","0.50% - 1.50%","","Interview Process","Any (new grads ok)","zeroentropy_ai","https://x.com/zeroentropy_ai","Fall Intern (2025)","https://www.workatastartup.com/jobs/78042","San Francisco, CA, US","intern","Will sponsor","$60K - $120K","Any","Will sponsor","View job","Founding AI Engineer","https://www.workatastartup.com/jobs/76123","San Francisco, CA, US","fulltime","$120K - $200K","View job","0.50% - 1.50%","3+ years"
"https://www.workatastartup.com/companies/caseflood-ai","https://bookface-images.s3.amazonaws.com/small_logos/d31f3f49a5edce794bad2e27245bc567169b4853.png","Caseflood.ai","(W25)","the AI inbound sales team for law firms","caseflood.ai","https://www.workatastartup.com/companies/caseflood-ai/website","San Francisco","3 people","B2B Software and Services","Founding Engineer","https://www.workatastartup.com/jobs/74306","San Francisco, CA, US","fulltime","Will sponsor","$135K - $250K","0.25% - 2.00%","Legal","","Any (new grads ok)","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/maritime-fusion","https://bookface-images.s3.amazonaws.com/small_logos/2af0192d25e843e5333e635fa35115413fbca155.png","Maritime Fusion","(W25)","Fusion reactors for ships","maritimefusion.com","https://www.workatastartup.com/companies/maritime-fusion/website","4 people","Industrials","Energy","Electromechanical Engineer","https://www.workatastartup.com/jobs/75503","San Francisco, CA, US","fulltime","Will sponsor","$120K - $200K","0.10% - 1.00%","","","Any (new grads ok)","maritimefusion","https://x.com/maritimefusion","Plasma Physicist","https://www.workatastartup.com/jobs/75505","San Francisco, CA, US","fulltime","Will sponsor","$120K - $200K","0.10% - 1.00%","Any (new grads ok)","View job","<make your own role>","https://www.workatastartup.com/jobs/75506","San Francisco, CA, US","fulltime","Will sponsor","View job","$120K - $200K","0.10% - 1.00%"
"https://www.workatastartup.com/companies/scout-4","https://bookface-images.s3.amazonaws.com/small_logos/e9b6cad93f23ac155f617f2d95c1556389ee69e1.png","Scout","(W25)","AI-powered student information system for K-12 schools","scoutforschools.com","https://www.workatastartup.com/companies/scout-4/website","New York","3 people","Education","Software Engineer","https://www.workatastartup.com/jobs/76644","New York, NY, US","fulltime","Will sponsor","$150K - $200K","0.30% - 0.80%","","Interview Process","3+ years","","","Design Engineer","https://www.workatastartup.com/jobs/76835","New York, NY, US","fulltime","Will sponsor","$175K - $250K","0.20% - 0.50%","3+ years","View job","","","","","","","",""
"https://www.workatastartup.com/companies/partcl","https://bookface-images.s3.amazonaws.com/small_logos/3854a114899cbd01548be14b47a9169f22c776a0.png","Partcl","(X25)","Design a chip in minutes","partcl.com","https://www.workatastartup.com/companies/partcl/website","2 people","B2B Software and Services","Engineering, Product and Design","Founding Engineer (Systems + ML)","https://www.workatastartup.com/jobs/78506","San Francisco, CA, US","fulltime","Will sponsor","$130K - $200K","0.50% - 2.00%","","","Any (new grads ok)","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/edexia","https://bookface-images.s3.amazonaws.com/small_logos/6c47809acef827e8266fe22b15646d39f5911391.png","Edexia","(W25)","AI Teacher Assistant for Grading Essays","edexia.ai","https://www.workatastartup.com/companies/edexia/website","San Francisco","4 people","Education","Founding AI Engineer","https://www.workatastartup.com/jobs/76273","Brisbane, QLD, AU / Brisbane, Queensland, AU","fulltime","US citizenship/visa not required","$80K - $200K","1.00% - 3.00%","","Interview Process","Any (new grads ok)","EdexiaAi","https://x.com/EdexiaAi","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/asha-health","https://bookface-images.s3.amazonaws.com/small_logos/f9b207807766ddb54c949c58111b8ebf208a2c53.png","Asha Health","(F24)","We help medical practices launch their own AI clinic","asha.health","https://www.workatastartup.com/companies/asha-health/website","2 people","Healthcare","","Software Engineer, AI Agents","https://www.workatastartup.com/jobs/75006","IN / Bengaluru, KA, IN / Bengaluru, Karnataka, IN / Hyderabad, TS, IN / Hyderabad, Telangana, IN / Chennai, TN, IN / Chennai, Tamil Nadu, IN / New Delhi, DL, IN / New Delhi, Delhi, IN / Mumbai, MH, IN / Mumbai, Maharashtra, IN / Remote (IN; Bengaluru, KA, IN; Bengaluru, Karnataka, IN; Hyderabad, TS, IN; Hyderabad, Telangana, IN; Chennai, TN, IN; Chennai, Tamil Nadu, IN; New Delhi, DL, IN; New Delhi, Delhi, IN; Mumbai, MH, IN; Mumbai, Maharashtra, IN)","fulltime","US citizenship/visa not required","₹2M - ₹6.5M INR","0.25%","","Interview Process","1+ years","asha_health_ai","https://x.com/asha_health_ai","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/curo","https://bookface-images.s3.amazonaws.com/small_logos/451b623d0d8d5338642a73d361cc7f15a4cca9bc.png","Curo","(F24)","Electric fleets park and charge anywhere with Curo","curocharging.com","https://www.workatastartup.com/companies/curo/website","San Francisco","6 people","Industrials","Founding Design Engineer","https://www.workatastartup.com/jobs/77698","San Francisco, CA, US","fulltime","Will sponsor","$100K - $150K","0.50% - 1.25%","Automotive","","3+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/crustdata","https://bookface-images.s3.amazonaws.com/small_logos/a645ebfbcdeac20235858ba701359f66323b4b37.png","Crustdata","(F24)","Real-time B2B data via simple APIs","crustdata.com","https://www.workatastartup.com/companies/crustdata/website","8 people","B2B Software and Services","Sales","Senior Software Engineer","https://www.workatastartup.com/jobs/71434","San Francisco, CA, US","fulltime","Will sponsor","$150K - $220K","0.10% - 1.00%","","Interview Process","6+ years","","","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/lingodotdev","https://bookface-images.s3.amazonaws.com/small_logos/442160d6f92366e746a7964f1d333e2ba927a962.png","Lingo.dev","(F24)","Open-source, AI-powered i18n toolkit for instant localization.","lingo.dev","https://www.workatastartup.com/companies/lingodotdev/website","San Francisco","6 people","B2B Software and Services","Staff Backend Engineer – System Design","https://www.workatastartup.com/jobs/77283","Remote","fulltime","US citizenship/visa not required","$80K - $100K","0.20% - 0.60%","Engineering, Product and Design","Interview Process","6+ years","lingodotdev","https://x.com/lingodotdev","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/sphinx","https://bookface-images.s3.amazonaws.com/small_logos/fe6a1b58847c1e53f0596617c9f63de97d49acc2.png","Sphinx","(F24)","AI Compliance Analysts for Banks & Fintechs","sphinxhq.com","https://www.workatastartup.com/companies/sphinx/website","6 people","Financial Technology and Services","","Founding Engineer","https://www.workatastartup.com/jobs/72306","San Francisco, CA, US","fulltime","Will sponsor","$100K - $170K","0.50% - 1.50%","","Interview Process","Any (new grads ok)","Sphinx_HQ","https://x.com/Sphinx_HQ","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/keye","https://bookface-images.s3.amazonaws.com/small_logos/90506160477f970492b1093950c729f17eeb2192.png","Keye","(F24)","The Smartest Private Equity Investor","keye.co","https://www.workatastartup.com/companies/keye/website","New York","3 people","Financial Technology and Services","Founding Private Equity Strategist","https://www.workatastartup.com/jobs/78376","New York, NY, US","fulltime","Will sponsor","$150K - $250K","0.25% - 1.00%","","","3+ years","keye_co","https://x.com/keye_co","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/cekura-ai","https://bookface-images.s3.amazonaws.com/small_logos/e614d24f652dc1e194f172153c3b7036c9c30b2f.png","Cekura","(F24)","Voice AI and Chat AI agents: Testing and Observability","cekura.ai","https://www.workatastartup.com/companies/cekura-ai/website","San Francisco","5 people","B2B Software and Services","Backend Developer at Cekura (Django)","https://www.workatastartup.com/jobs/78390","Bengaluru, KA, IN / Bengaluru, Karnataka, IN","fulltime","US citizenship/visa not required","$10K - $25K","Any (new grads ok)","Engineering, Product and Design","","","cekuraAi","https://x.com/cekuraAi","","","","","","","","","","","","","","","","",""
"https://www.workatastartup.com/companies/rulebase","https://bookface-images.s3.amazonaws.com/small_logos/642979c858a987426c5ec887f54d05c12f8e9974.png","Rulebase","(F24)","AI agents for fraud detection and investigations.","rulebase.co","https://www.workatastartup.com/companies/rulebase/website","2 people","B2B Software and Services","Operations","Founding Full-Stack Engineer","https://www.workatastartup.com/jobs/76534","London, England, GB / Dublin, D, IE","fulltime","US citizenship/visa not required","$80K - $150K","0.20% - 1.00%","","","3+ years","RulebaseHQ","https://x.com/RulebaseHQ","Summer Software Engineering Intern","https://www.workatastartup.com/jobs/76533","London, England, GB / Dublin, D, IE","intern","US citizenship/visa not required","$40K - $65K","Any","","View job","","","","","","","",""
"https://www.workatastartup.com/companies/pearai","https://bookface-images.s3.amazonaws.com/small_logos/dfc66990c87e4d8f300d62eedff5460f882406da.png","PearAI","(F24)","The AI Code Editor For Your Next Project","trypear.ai","https://www.workatastartup.com/companies/pearai/website","4 people","Consumer","","SWE / Marketing Internship (Summer 2026)","https://www.workatastartup.com/jobs/75841","New York, NY, US / Remote","intern","US citizenship/visa not required","$1K - $5K","Any","","","","trypearai","https://x.com/trypearai","","","","","","","","","","","","","","","","",""
